LoanID,loan_amnt,purpose,fico,dti,income,loanIndicator
4668,7000,debt_consolidation,752,13.35,24e3,1
4669,9200,small_business,717,13.93,83200,1
4670,6000,debt_consolidation,732,28.41,34039.08,1
4671,18825,debt_consolidation,737,26.69,55530,1
4672,35000,debt_consolidation,732,26.05,106e3,1
4676,5000,debt_consolidation,707,23.12,85e3,1
4677,8500,debt_consolidation,762,8.02,25e3,1
4678,6000,debt_consolidation,707,13.81,71e3,0
4679,15350,debt_consolidation,747,12.68,45600,1
4681,4200,debt_consolidation,722,24.58,51600,1
4683,5000,other,692,23.89,78e3,1
4686,2000,debt_consolidation,692,3.47,25209.6,1
4687,15850,debt_consolidation,732,28.98,38720.64,1
4688,16000,debt_consolidation,812,15.79,144e3,1
4689,24000,debt_consolidation,737,21.31,66e3,1
4692,5000,debt_consolidation,682,15.38,38004,1
4693,5000,other,707,17.3,65e3,1
4694,2200,home_improvement,727,1.02,86015,1
4695,7000,vacation_wedding,782,13.99,8e4,0
4696,11000,major_purchase,662,23.12,62400,1
4697,8400,home_improvement,697,10.03,72e3,1
4698,35000,small_business,752,10.08,72e3,1
4699,10000,other,767,5.34,4e4,1
4700,14500,debt_consolidation,722,12.58,125e3,1
4701,9100,home_improvement,782,14.66,42e3,1
4702,3500,other,747,10.23,44004,1
4703,17000,debt_consolidation,752,21.19,55782,1
4704,12600,debt_consolidation,697,9.29,43e3,1
4705,30000,other,802,1.88,13e4,1
4706,26375,debt_consolidation,732,16.54,78e3,1
4707,25600,debt_consolidation,712,15.72,12e4,1
4708,9600,debt_consolidation,692,20.4,69996,1
4709,35000,major_purchase,742,14.2,83e3,1
4710,7200,debt_consolidation,752,8.11,5e4,1
4712,15000,vacation_wedding,692,8.79,156e3,1
4713,10000,debt_consolidation,697,21.46,5e4,1
4714,29300,major_purchase,767,2.05,65e3,1
4716,15000,small_business,712,10.71,4e4,0
4717,3000,debt_consolidation,707,22.58,45e3,1
4718,4000,debt_consolidation,717,11.53,21864,1
4719,15000,debt_consolidation,692,9.88,28800,1
4720,25600,debt_consolidation,747,18.04,115e3,1
4721,15000,debt_consolidation,737,19.1,5e4,1
4722,20000,debt_consolidation,722,13.5,96e3,1
4723,3000,vacation_wedding,687,20.6,67e3,1
4724,17000,debt_consolidation,737,15.41,5e4,1
4725,18000,debt_consolidation,697,21.88,60372,1
4726,3825,debt_consolidation,672,24.68,29950,1
4727,14000,debt_consolidation,742,4.17,82e3,1
4728,4000,other,677,10.74,54996,1
4729,2350,other,727,6.75,14400,1
4731,12000,debt_consolidation,732,5.23,36e3,1
4733,8000,debt_consolidation,737,21.51,4e4,0
4734,4000,debt_consolidation,662,12.75,19200,0
4736,7000,debt_consolidation,697,19.63,9e4,1
4737,25000,major_purchase,752,10.77,131004,1
4738,20000,debt_consolidation,697,4.81,291996,1
4739,3000,vacation_wedding,667,18.19,7e4,1
4740,8000,other,737,4.4,164e3,1
4741,35000,small_business,732,26.32,1e5,1
4742,5000,other,702,7.89,32400,1
4743,18000,debt_consolidation,787,8.24,125004,1
4744,8000,debt_consolidation,707,24.5,36e3,1
4745,11000,debt_consolidation,687,7.8,45843.2,1
4746,12000,major_purchase,702,4.25,32200,1
4747,10000,debt_consolidation,697,24.84,33e3,1
4748,15000,debt_consolidation,762,1.92,5e4,1
4749,3000,debt_consolidation,717,3.12,25e3,1
4750,20000,debt_consolidation,752,7.46,6e4,1
4752,13300,debt_consolidation,667,15.18,48e3,1
4753,12800,debt_consolidation,757,11.77,6e4,1
4754,9000,debt_consolidation,717,17.96,95004,1
4755,14000,debt_consolidation,687,9.5,103e3,0
4757,7500,debt_consolidation,697,12.11,21e3,1
4759,2975,debt_consolidation,712,3.54,49800,1
4761,21000,debt_consolidation,682,13.81,55e3,0
4762,18000,debt_consolidation,667,23.28,5e4,0
4763,5000,major_purchase,702,5.04,12e4,1
4764,35000,debt_consolidation,717,10.53,13e4,1
4765,5000,debt_consolidation,722,12.71,44004,1
4766,20125,debt_consolidation,752,27.29,42e3,1
4767,4800,debt_consolidation,717,16.17,4e4,1
4769,25000,debt_consolidation,752,6.88,75e3,1
4770,15600,home_improvement,697,7.69,123e3,1
4771,20000,debt_consolidation,732,16.53,54e3,1
4772,30000,debt_consolidation,747,5.94,84e3,1
4773,12000,debt_consolidation,727,8.86,75e3,1
4775,16000,debt_consolidation,772,15.05,67200,1
4776,28250,debt_consolidation,702,6.19,12e4,1
4777,20000,debt_consolidation,682,23.14,84e3,1
4778,5000,medical,782,7.07,115e3,1
4780,12000,home_improvement,667,14.29,44004,0
4781,30000,debt_consolidation,727,21.69,129e3,1
4782,2500,debt_consolidation,767,19.86,15889.2,1
4783,25000,debt_consolidation,757,13.97,87500,0
4785,28000,debt_consolidation,762,14.05,8e4,1
4786,35000,home_improvement,782,10.59,208e3,1
4787,4200,home_improvement,682,6.35,12e4,1
4788,25875,debt_consolidation,702,15.18,6e4,0
4789,15250,debt_consolidation,742,22.83,29744,0
4790,4000,debt_consolidation,677,6.42,32500,1
4792,15000,major_purchase,742,11.88,8e4,1
4793,10625,small_business,757,16.89,4e4,1
4794,5500,debt_consolidation,667,12.98,73700,1
4795,5000,home_improvement,777,21.03,4e4,1
4796,6200,other,697,7.9,46200,1
4797,3000,small_business,722,14.86,39e3,1
4798,5000,debt_consolidation,677,4.18,24996,1
4799,16000,debt_consolidation,677,20.31,91e3,1
4800,30000,other,802,0,174996,1
4801,6000,home_improvement,677,21.49,150792,1
4802,15000,debt_consolidation,697,17.43,104e3,0
4803,6800,debt_consolidation,692,20.27,65e3,1
4804,15000,debt_consolidation,662,8.62,206e3,1
4805,19500,home_improvement,752,16.9,57600,0
4806,25000,debt_consolidation,747,19.18,8e4,1
4807,13800,other,702,6.6,48e3,1
4808,2400,home_improvement,712,3.55,22e3,1
4809,12500,debt_consolidation,702,22.58,66e3,0
4812,12000,debt_consolidation,747,8.8,58608,1
4813,17000,small_business,762,13.02,34e3,1
4814,24000,other,687,14.6,47e3,1
4815,7000,other,687,22.75,37500,1
4817,6000,debt_consolidation,697,19.73,45e3,1
4819,10000,debt_consolidation,677,20.73,39996,1
4822,20000,debt_consolidation,737,14.33,9e4,1
4824,30000,debt_consolidation,767,16.4,125e3,1
4825,3600,other,667,14.48,43e3,1
4826,18200,debt_consolidation,662,16.36,52800,1
4827,2500,debt_consolidation,677,20.28,5e4,1
4828,6000,other,732,13.15,125004,1
4829,22800,major_purchase,722,4.6,43e3,1
4830,32000,home_improvement,777,3.71,35e4,1
4831,20000,debt_consolidation,782,10.03,5e4,1
4833,3600,other,722,1.77,46858.08,1
4834,20000,debt_consolidation,697,18.14,5e4,1
4835,14000,other,767,27.66,4e4,1
4836,6000,debt_consolidation,677,23.68,45e3,0
4838,14000,home_improvement,792,2.37,18e4,1
4839,16000,debt_consolidation,707,16.99,32004,1
4840,18800,debt_consolidation,707,20.25,33e3,1
4841,35000,debt_consolidation,797,19.04,6e4,1
4842,14000,debt_consolidation,767,8.02,85e3,1
4843,4000,debt_consolidation,747,16.21,45e3,1
4844,5000,other,722,9.84,41600,1
4845,5000,other,672,12.19,145e3,1
4846,20000,debt_consolidation,672,21.08,65e3,1
4847,12000,vacation_wedding,737,9.72,3e4,1
4848,5300,home_improvement,687,18.1,24e3,1
4850,12000,debt_consolidation,697,4.34,154e3,1
4851,5000,debt_consolidation,662,16.74,50400,0
4852,3500,debt_consolidation,702,10.6,66660,1
4855,20000,home_improvement,787,12.41,12e4,1
4857,21725,debt_consolidation,677,21.07,5e4,0
4860,10000,debt_consolidation,682,16.24,157500,1
4861,12000,debt_consolidation,747,21.07,48400,1
4862,4800,major_purchase,697,2.08,14400,1
4863,12000,debt_consolidation,722,7.52,6e4,1
4864,25000,debt_consolidation,742,19.66,57500,1
4866,10000,home_improvement,792,6.37,9e4,1
4868,22000,debt_consolidation,702,7.06,114e3,1
4869,24000,small_business,737,19.68,55e3,0
4870,25000,debt_consolidation,747,15.89,1e5,1
4871,24000,debt_consolidation,742,10.16,6e4,1
4872,3000,debt_consolidation,717,9.09,75e3,1
4874,10000,debt_consolidation,747,13.64,9e4,1
4875,21200,debt_consolidation,722,25.23,95e3,1
4876,9800,other,667,24.2,110400,1
4878,28000,home_improvement,702,15.35,72e3,1
4879,3600,other,672,4.14,21456,0
4880,13275,debt_consolidation,692,11.64,38040,0
4881,30000,debt_consolidation,722,18.33,84e3,0
4883,2200,debt_consolidation,672,11.9,63e3,0
4884,3500,medical,697,19.96,33e3,1
4885,35000,debt_consolidation,762,20.79,55e3,1
4886,28000,home_improvement,762,11.69,128600,1
4887,7200,medical,762,5.26,43108,1
4888,8100,small_business,752,16.4,85e3,1
4889,35000,debt_consolidation,727,20.92,72e3,0
4891,4500,medical,742,1.58,41700,1
4892,10000,debt_consolidation,787,15.64,121200,1
4893,16600,major_purchase,692,13.36,79968,1
4895,5375,debt_consolidation,697,23.38,23400,1
4896,14000,debt_consolidation,757,14.91,72500,1
4897,15000,debt_consolidation,747,13.95,14e4,1
4900,16000,major_purchase,767,22.18,96e3,1
4901,9000,debt_consolidation,682,5.89,78e3,0
4902,14825,debt_consolidation,757,13.08,72e3,1
4904,14400,debt_consolidation,762,3.12,65e3,0
4905,12000,other,692,14.34,14e4,1
4907,4150,home_improvement,667,15.93,33e3,1
4908,13225,debt_consolidation,757,22.43,12e4,1
4909,7875,debt_consolidation,702,6.81,55680,1
4910,5500,debt_consolidation,697,18.86,72e3,1
4912,35000,debt_consolidation,737,5.75,151e3,1
4914,25000,debt_consolidation,702,16.15,74e3,1
4915,4200,major_purchase,737,5.07,4e4,1
4917,23450,debt_consolidation,752,13.47,95e3,1
4918,10000,vacation_wedding,727,4.79,96e3,1
4919,6500,debt_consolidation,742,15.91,35e3,1
4920,26000,debt_consolidation,687,22.79,85e3,1
4921,12000,debt_consolidation,697,8.11,5e4,1
4923,24000,debt_consolidation,762,7.4,153660,1
4924,35000,debt_consolidation,707,18.24,12e4,0
4925,5400,small_business,787,6.27,36e3,1
4926,28000,small_business,802,0.56,25e4,1
4927,22000,debt_consolidation,737,26.55,6e4,1
4930,15000,debt_consolidation,757,26.68,65e3,1
4933,24000,medical,667,11.69,59e3,0
4934,35000,small_business,772,2.05,1e5,1
4935,12250,debt_consolidation,762,23.87,52833,1
4936,2000,vacation_wedding,662,12.15,24e3,1
4937,24000,debt_consolidation,757,14.39,1e5,1
4938,20000,debt_consolidation,742,12.76,102e3,1
4939,12000,small_business,772,9.48,4e4,1
4940,10000,other,682,21.71,9e4,1
4942,6500,major_purchase,782,1.27,72e3,1
4943,8650,home_improvement,722,11.14,6e4,1
4944,15000,small_business,727,13.08,5e4,1
4945,30000,home_improvement,727,13.37,139872,1
4946,25000,home_improvement,777,0.84,67e3,1
4947,32400,debt_consolidation,757,11.27,67920,1
4949,21350,debt_consolidation,737,13.64,79e3,1
4950,23675,debt_consolidation,722,14.25,41e3,1
4951,8000,debt_consolidation,722,6.15,7e4,1
4952,9050,medical,772,6.05,45e3,1
4953,16000,major_purchase,702,2.5,2e5,1
4954,20000,debt_consolidation,692,12.47,12e4,1
4955,5300,debt_consolidation,697,23.91,105e3,1
4957,26000,debt_consolidation,757,7.95,78e3,1
4958,8400,other,712,18.06,41e3,1
4959,25000,vacation_wedding,722,3.83,275e3,1
4960,20000,debt_consolidation,692,12.8,69300,0
4961,14400,debt_consolidation,712,8.57,125e3,0
4962,10000,debt_consolidation,692,21.54,56500,1
4963,8800,debt_consolidation,767,22.55,48e3,1
4964,25500,small_business,697,8.93,75e3,0
4965,7000,debt_consolidation,677,23.52,58e3,0
4966,28200,debt_consolidation,702,5.59,88440,1
4968,15000,major_purchase,787,0.45,195e3,1
4970,1000,vacation_wedding,702,9.78,75e3,1
4971,15000,medical,777,3.8,182952,1
4972,30000,other,772,5.27,15e4,1
4973,4500,debt_consolidation,707,6.04,55e3,1
4975,35000,home_improvement,737,11.43,89e3,1
4976,4000,debt_consolidation,672,18.83,26e3,1
4977,18000,debt_consolidation,687,12.45,90240,1
4978,35000,debt_consolidation,702,5.38,395e3,1
4979,10500,medical,762,21.04,41400,1
4980,8400,debt_consolidation,687,13.1,48e3,1
4981,5000,major_purchase,697,9.07,24996,1
4983,4800,debt_consolidation,687,10.22,72e3,1
4985,5000,major_purchase,707,10.12,111460,1
4986,6500,other,707,17.25,38400,1
4988,20000,debt_consolidation,687,8.74,201e3,1
4989,13750,debt_consolidation,707,11.77,47500,1
4990,5000,debt_consolidation,662,13.29,9e4,1
4991,14000,debt_consolidation,742,14.34,66841,1
4992,4000,major_purchase,707,18.7,69e3,1
4993,17000,major_purchase,782,6.3,61147,1
4995,10625,debt_consolidation,712,14.45,167e3,1
4996,12000,debt_consolidation,752,23.63,36e3,1
4997,12000,debt_consolidation,762,9.4,55e3,1
5000,9500,vacation_wedding,682,7.71,7e4,1
5001,26000,debt_consolidation,697,9.75,78e3,1
5002,5000,debt_consolidation,767,12.7,58e3,1
5003,28000,home_improvement,792,9.47,75e3,1
5004,9600,debt_consolidation,702,22.28,6e4,1
5005,10400,small_business,727,8.93,85325,0
5006,18000,medical,677,14.29,45e3,0
5007,16000,debt_consolidation,727,11.36,30216,1
5008,19200,debt_consolidation,687,9.71,126e3,1
5010,13000,debt_consolidation,737,19.87,110400,1
5011,1500,other,707,1.13,48e3,1
5014,6350,debt_consolidation,732,25.78,61260,1
5015,20000,debt_consolidation,717,8.18,1e5,1
5016,10000,debt_consolidation,687,2.26,69996,1
5017,9100,debt_consolidation,682,16.89,81e3,1
5018,25000,debt_consolidation,707,23.12,95e3,1
5019,17000,debt_consolidation,702,17.97,7e4,1
5021,17000,small_business,797,6.43,75e3,1
5023,30000,debt_consolidation,727,18.21,102e3,1
5024,30000,small_business,682,12.76,13e4,1
5026,30000,debt_consolidation,772,13.5,56e3,1
5027,12000,other,732,27.26,40809,0
5028,3400,debt_consolidation,727,7.71,24290.4,1
5029,20000,debt_consolidation,712,16.86,42e3,1
5030,12800,vacation_wedding,767,6.71,42e3,1
5032,35000,debt_consolidation,737,19.23,84012,1
5034,35000,small_business,797,5.15,1e5,1
5035,22250,debt_consolidation,717,17.08,135e3,1
5036,5025,debt_consolidation,717,20.18,7e4,1
5037,22800,home_improvement,697,1.7,5e4,1
5038,11300,debt_consolidation,727,16.03,31e3,1
5040,3700,debt_consolidation,722,6.01,94e3,1
5041,2000,debt_consolidation,717,5.83,69e3,1
5042,25000,debt_consolidation,727,14.49,64e3,0
5043,10000,small_business,737,7.05,4e4,0
5045,7000,debt_consolidation,702,24.39,67550,1
5046,4000,debt_consolidation,697,15.53,82350,1
5047,17000,debt_consolidation,727,22.33,68250,1
5048,7200,other,767,7.26,10080,1
5049,30000,debt_consolidation,727,19.61,61200,1
5050,20000,debt_consolidation,757,13.48,6e4,1
5051,35000,debt_consolidation,732,9.75,96e3,1
5052,10200,vacation_wedding,687,16.15,9e4,1
5053,5000,debt_consolidation,722,12,15e3,0
5054,35000,debt_consolidation,747,13.79,9e4,1
5055,8600,small_business,752,11.56,3e4,1
5059,14750,other,732,25.72,38496,0
5060,12000,debt_consolidation,712,16.5,48e3,1
5061,24600,debt_consolidation,727,14.94,47e3,1
5062,5000,vacation_wedding,677,15.07,11e4,1
5063,21000,debt_consolidation,702,13.76,108e3,1
5064,11000,debt_consolidation,717,15.11,27e3,1
5065,25000,small_business,797,0,61e3,1
5066,10000,debt_consolidation,757,16.8,72e3,1
5067,25000,debt_consolidation,697,24.56,73476,0
5069,2500,other,687,15.75,54996,0
5070,10625,debt_consolidation,762,22.52,73e3,1
5072,10700,debt_consolidation,772,18.68,32e3,1
5073,20000,debt_consolidation,742,18.84,67e3,1
5074,7000,debt_consolidation,747,17.45,44e3,1
5075,3000,vacation_wedding,772,11.08,65e3,1
5076,5000,medical,702,19.11,195e3,1
5077,4000,home_improvement,717,13.25,74004,1
5078,24000,debt_consolidation,702,22.13,84e3,1
5080,7000,major_purchase,792,11.3,7e4,1
5081,5600,vacation_wedding,752,7.23,7e4,1
5082,28000,other,772,3.94,15e4,1
5083,20000,debt_consolidation,692,11.64,53e3,0
5084,25000,debt_consolidation,687,23.41,55e3,0
5086,10700,vacation_wedding,697,10.19,117e3,1
5091,6250,debt_consolidation,722,26.94,38484,0
5092,13000,debt_consolidation,747,24.06,4e4,1
5093,6000,debt_consolidation,702,22.45,48e3,1
5095,6800,debt_consolidation,777,17.79,45e3,1
5096,14000,debt_consolidation,702,10.56,57500,1
5098,9600,major_purchase,752,13.08,6e4,0
5099,14400,debt_consolidation,722,8.6,218e3,1
5100,5000,debt_consolidation,667,12.93,8e4,0
5102,6500,debt_consolidation,767,11.03,73e3,1
5103,2000,home_improvement,772,5.15,62e3,1
5104,1200,other,692,9.18,34e3,0
5105,6200,vacation_wedding,747,1.66,65e3,1
5106,35000,debt_consolidation,682,18.57,109e3,0
5107,6025,debt_consolidation,757,19.71,65e3,1
5108,20000,major_purchase,772,13.52,81200,1
5109,3000,vacation_wedding,717,23.24,75e3,1
5110,18000,debt_consolidation,727,17.23,8e4,1
5111,10000,other,742,13.29,20400,1
5112,2000,vacation_wedding,707,24.55,65e3,1
5113,4800,debt_consolidation,692,10.17,38e3,1
5114,20500,debt_consolidation,722,12.9,4e4,0
5115,9300,debt_consolidation,682,4.43,42e3,1
5117,2000,major_purchase,702,7.63,19200,1
5118,10800,debt_consolidation,667,17.3,65e3,1
5119,14000,debt_consolidation,692,15.02,72e3,1
5120,12625,debt_consolidation,722,23.63,55e3,0
5121,5000,debt_consolidation,682,24.72,3e4,1
5123,35000,debt_consolidation,707,15.71,12e4,1
5124,10000,major_purchase,717,1.67,74e3,1
5125,7300,other,737,23.43,42e3,1
5126,18000,debt_consolidation,727,11.18,13e4,1
5127,10000,debt_consolidation,707,23.76,12e4,1
5128,22000,debt_consolidation,687,5.64,82600,1
5130,10000,debt_consolidation,707,14.14,5e4,1
5131,12000,debt_consolidation,702,20.91,9e4,1
5132,16450,debt_consolidation,722,23.19,38400,0
5133,12000,debt_consolidation,687,10.71,42e3,1
5134,3600,debt_consolidation,697,13.23,37e3,1
5135,29800,debt_consolidation,742,16.57,62352,1
5136,5325,home_improvement,682,3.26,82e3,1
5138,23000,debt_consolidation,697,5.78,75e3,1
5139,24000,debt_consolidation,722,22.12,74e3,1
5140,25000,debt_consolidation,777,6.53,5e4,1
5141,20000,debt_consolidation,682,22.72,77004,0
5142,5000,debt_consolidation,797,16.03,62e3,1
5144,12000,debt_consolidation,667,12.93,47900,0
5145,12000,vacation_wedding,717,9.44,1e5,1
5146,1800,home_improvement,697,7.31,57600,1
5147,16500,major_purchase,752,4.35,11e4,1
5148,4000,small_business,717,18.17,65e3,1
5149,35000,debt_consolidation,762,20.47,11e4,1
5150,10000,home_improvement,777,5.28,64500,1
5151,6800,debt_consolidation,722,13.64,3e4,1
5152,7400,other,807,0.15,14e4,1
5153,10000,debt_consolidation,747,17.11,74e3,1
5154,12000,debt_consolidation,702,7.12,34560,0
5155,5825,debt_consolidation,687,23.72,26e3,1
5156,35000,debt_consolidation,727,21.38,82e3,1
5157,15000,debt_consolidation,707,19.56,43e3,0
5158,16500,debt_consolidation,732,14.73,47e3,1
5159,35000,debt_consolidation,692,18.54,116e3,1
5160,8000,debt_consolidation,722,18.85,75e3,1
5161,30000,home_improvement,747,11.5,27e4,1
5162,25000,debt_consolidation,742,16.33,108e3,1
5163,14000,home_improvement,677,4.44,165e3,1
5164,7450,debt_consolidation,682,12.52,114996,1
5165,6000,home_improvement,792,1.88,16e3,1
5166,12800,debt_consolidation,682,20.46,4e4,1
5168,9950,other,722,1.72,88771,1
5169,11200,debt_consolidation,712,18.63,42e3,1
5170,21000,home_improvement,762,3.22,12e4,1
5171,15000,debt_consolidation,712,17.12,2e5,1
5174,2400,other,717,20.47,18e3,1
5175,30000,debt_consolidation,772,6.23,85e3,1
5176,12375,debt_consolidation,727,24.85,55e3,1
5177,6000,major_purchase,682,4.57,21e3,1
5178,20000,debt_consolidation,757,4,8e4,1
5179,35000,debt_consolidation,667,10.99,75e3,0
5180,13000,debt_consolidation,757,16.82,6e4,1
5181,7000,debt_consolidation,662,5.68,6e4,1
5182,11200,debt_consolidation,742,22.27,61200,1
5183,16000,debt_consolidation,722,17.61,7e4,1
5184,20375,debt_consolidation,677,24.04,82e3,1
5186,35000,home_improvement,772,1.9,1e5,1
5187,15000,debt_consolidation,677,18.53,95e3,1
5188,15000,debt_consolidation,682,4.61,15e4,1
5191,2000,major_purchase,702,15.68,3e4,1
5192,1000,debt_consolidation,737,24,3e4,0
5196,10000,debt_consolidation,692,7.01,114996,1
5197,19750,debt_consolidation,697,22.65,4e4,1
5198,12000,other,767,5.72,51600,1
5199,35000,debt_consolidation,757,18.7,62e3,1
5200,10000,major_purchase,677,19.25,97e3,1
5201,2000,other,697,19.92,25e3,0
5202,12000,medical,692,10.88,73e3,0
5204,8500,debt_consolidation,672,20.14,78e3,0
5205,1000,other,662,10.42,32352,0
5206,20000,debt_consolidation,722,27.64,61e3,1
5207,1400,other,792,1.92,3e4,1
5209,15000,debt_consolidation,662,4.46,204e3,1
5214,16425,debt_consolidation,742,20.81,79536,1
5216,15000,debt_consolidation,677,21.35,59800,1
5217,10000,debt_consolidation,742,4.04,3e4,1
5218,6000,debt_consolidation,717,2,66e3,1
5219,4000,major_purchase,747,10.17,47088,1
5220,9800,major_purchase,742,19.07,72e3,1
5221,25000,debt_consolidation,737,18.07,44828,0
5223,20000,other,777,11.81,153936,1
5224,18000,home_improvement,672,9.46,165e3,1
5228,10000,debt_consolidation,722,7.02,4e4,1
5229,14500,debt_consolidation,802,9.98,75e3,1
5231,7500,vacation_wedding,767,5.37,95e3,1
5233,2800,major_purchase,752,7.02,53e3,1
5235,9400,small_business,762,24.97,95e3,1
5236,12800,small_business,762,8.23,72e3,1
5238,10300,debt_consolidation,712,18.96,165e3,1
5239,13125,major_purchase,697,7.12,1e5,1
5240,20000,debt_consolidation,747,4.83,8e4,1
