UID,yrint,yrborn,female,race,marital,educ,realrinc,health
ID_49644,2006,1964,1,1,3,19,,
ID_49653,2006,1970,0,1,5,14,,3
ID_49654,2006,1949,0,1,3,20,,3
ID_49655,2006,1970,0,1,5,13,,3
ID_49674,2006,1984,0,3,5,7,,4
ID_49699,2006,1985,1,3,5,13,,3
ID_49709,2006,1968,0,1,1,17,56850,4
ID_49715,2006,1977,0,1,1,16,,3
ID_49724,2006,1984,1,3,5,12,,3
ID_49729,2006,1985,1,3,5,12,,3
ID_49730,2006,1964,1,3,1,14,,4
ID_49749,2006,1960,1,3,1,16,,4
ID_49750,2006,1937,1,3,1,12,1137,3
ID_49779,2006,1979,0,1,1,14,,3
ID_49808,2006,1978,1,1,4,11,,2
ID_49836,2006,1940,1,1,1,12,,3
ID_49850,2006,1987,1,1,5,12,,4
ID_49906,2006,1951,0,3,3,15,,
ID_49907,2006,1947,0,1,1,11,,3
ID_49932,2006,1976,1,1,1,16,,4
ID_49942,2006,1979,1,1,1,15,,3
ID_49993,2006,1945,1,1,2,12,,2
ID_50014,2006,1984,1,1,1,12,,
ID_50023,2006,1952,1,1,1,12,,3
ID_50043,2006,1946,0,1,1,12,,
ID_50063,2006,1958,1,1,1,13,,
ID_50071,2006,1955,1,1,1,12,,3
ID_50104,2006,1946,0,1,1,14,56850,3
ID_50126,2006,1977,1,1,1,12,,3
ID_50190,2006,1953,0,1,1,15,56850,3
ID_50218,2006,1985,0,2,5,14,,
ID_50251,2006,1966,1,1,3,11,,4
ID_50255,2006,1953,0,1,1,10,,3
ID_50266,2006,1951,0,1,1,17,79590,3
ID_50290,2006,1946,1,1,1,13,,
ID_50299,2006,1962,1,1,1,14,,3
ID_50315,2006,1968,0,1,1,14,,3
ID_50329,2006,1944,0,1,3,12,,3
ID_50332,2006,1976,1,1,3,16,,
ID_50345,2006,1969,0,1,3,17,1137,4
ID_50367,2006,1940,1,2,3,15,,4
ID_50390,2006,1970,0,1,5,14,,3
ID_50395,2006,1979,0,1,1,16,,4
ID_50413,2006,1960,0,2,3,12,,3
ID_50415,2006,1968,1,2,1,12,,3
ID_50416,2006,1967,0,2,5,12,,1
ID_50437,2006,1953,1,1,1,12,,
ID_50444,2006,1980,1,1,1,12,,3
ID_50475,2006,1978,1,2,5,15,,3
ID_50486,2006,1963,0,1,1,12,,3
ID_50517,2006,1967,0,3,1,20,,3
ID_50520,2006,,1,2,3,15,,
ID_50525,2006,1970,1,2,4,12,,
ID_50541,2006,1965,1,3,4,9,,
ID_50566,2006,1984,1,2,5,14,,
ID_50574,2006,1948,1,2,3,13,,2
ID_50594,2006,1952,0,1,2,13,,2
ID_50599,2006,1969,0,1,1,11,,1
ID_50658,2006,1961,0,1,3,13,,4
ID_50679,2006,1959,1,1,1,13,,
ID_50687,2006,1957,0,2,5,12,,3
ID_50705,2006,1944,0,3,4,13,68220,2
ID_50720,2006,1960,0,1,1,16,,4
ID_50722,2006,1960,0,1,4,10,,
ID_50724,2006,1970,1,1,2,10,,3
ID_50728,2006,1975,1,1,1,13,,4
ID_50736,2006,1982,1,1,5,15,,
ID_50742,2006,1958,1,1,3,14,,2
ID_50770,2006,1961,1,1,1,14,,3
ID_50771,2006,1959,0,1,1,14,,4
ID_50795,2006,1984,1,1,5,14,,3
ID_50819,2006,1953,1,3,3,12,,3
ID_50837,2006,1941,1,1,3,12,,4
ID_50860,2006,1956,1,1,1,18,,3
ID_50865,2006,1984,1,1,5,10,,2
ID_50882,2006,1949,1,1,5,19,,2
ID_50919,2006,1944,0,3,1,12,,4
ID_50950,2006,1952,0,1,3,15,,3
ID_50956,2006,1946,1,1,3,12,,2
ID_50971,2006,1959,0,1,4,12,,2
ID_50993,2006,1957,1,2,3,14,,
ID_51014,2006,1968,1,1,1,12,,1
ID_51016,2006,1960,0,1,3,16,68220,
ID_51018,2006,1961,1,1,1,16,,3
ID_51024,2008,1976,0,2,3,10,,3
ID_51025,2008,1971,1,2,4,12,,3
ID_51032,2008,1968,0,2,5,19,64260,3
ID_51050,2008,1963,0,1,5,18,,4
ID_51072,2008,1974,1,1,1,14,,4
ID_51074,2008,1986,0,1,5,15,,3
ID_51076,2008,1983,0,2,5,17,,
ID_51087,2008,1958,0,3,5,12,,4
ID_51090,2008,1968,1,1,1,18,,2
ID_51092,2008,1950,0,1,4,12,,3
ID_51099,2008,1969,1,1,3,14,,3
ID_51127,2008,1987,0,3,5,11,,3
ID_51168,2008,1962,1,1,3,12,,3
ID_51170,2008,1980,0,3,5,13,,
ID_51181,2008,1959,1,3,1,9,,
ID_51208,2008,1957,0,1,5,16,,
ID_51211,2008,1953,1,3,1,16,,3
ID_51231,2008,1979,1,1,5,20,,4
ID_51251,2008,1963,0,1,1,15,,4
ID_51299,2008,1978,1,1,1,16,,3
ID_51331,2008,1984,1,2,5,11,,3
ID_51349,2008,1960,1,2,1,15,,3
ID_51372,2008,1956,1,2,1,13,,1
ID_51381,2008,1948,1,2,1,15,,3
ID_51386,2008,1970,1,3,1,12,,3
ID_51396,2008,1968,1,2,1,13,,
ID_51410,2008,1945,1,1,3,17,,4
ID_51413,2008,1919,1,2,2,13,,3
ID_51423,2008,1963,0,1,3,14,,4
ID_51498,2008,1975,0,3,5,13,,
ID_51529,2008,1962,0,1,3,15,,
ID_51535,2008,1970,1,1,3,18,53550,4
ID_51569,2008,1975,1,1,3,12,,3
ID_51583,2008,1985,0,3,5,12,,3
ID_51603,2008,1972,0,1,3,16,,
ID_51606,2008,1947,0,1,5,16,,4
ID_51608,2008,1973,0,1,1,17,,3
ID_51610,2008,1961,1,1,1,12,,4
ID_51614,2008,1939,1,1,3,13,,2
ID_51616,2008,1955,0,1,5,12,,
ID_51619,2008,1955,1,1,1,16,,
ID_51668,2008,1932,1,1,2,3,,4
ID_51675,2008,1939,1,1,3,4,,4
ID_51696,2008,1980,1,3,5,20,,4
ID_51699,2008,1984,1,1,5,16,,3
ID_51704,2008,1979,0,1,1,12,,4
ID_51714,2008,1985,0,1,5,16,,4
ID_51715,2008,1974,0,3,5,12,,
ID_51722,2008,1956,0,1,1,14,,4
ID_51743,2008,1957,1,1,3,12,,
ID_51748,2008,1965,0,1,1,12,,4
ID_51749,2008,1981,0,1,1,16,,
ID_51767,2008,1980,0,1,5,16,,4
ID_51795,2008,1962,0,1,1,16,,
ID_51796,2008,1952,0,1,5,17,,2
ID_51807,2008,1987,1,1,5,15,,
ID_51817,2008,1949,0,1,5,14,,4
ID_51830,2008,1948,0,1,1,12,,3
ID_51844,2008,1983,1,2,5,12,,
ID_51864,2008,1954,1,1,5,18,,
ID_51873,2008,1970,1,1,3,13,,3
ID_51874,2008,1957,0,1,1,12,,4
ID_51920,2008,1963,0,1,3,12,,3
ID_51925,2008,1985,1,1,5,16,1071,4
ID_51936,2008,1958,1,1,5,12,,
ID_51938,2008,1974,1,1,1,16,,3
ID_51949,2008,1967,0,1,1,18,53550,4
ID_51988,2008,1954,0,1,2,18,,2
ID_51998,2008,1958,1,1,1,12,,3
ID_52030,2008,1961,1,1,2,14,,3
ID_52073,2008,1979,0,1,5,12,,
ID_52078,2008,1982,1,1,1,16,,4
ID_52081,2008,1931,0,1,1,16,,3
ID_52082,2008,1982,0,1,5,16,,3
ID_52084,2008,1956,0,2,3,12,1071,4
ID_52092,2008,1936,1,2,3,12,,2
ID_52099,2008,1961,0,1,3,12,,1
ID_52102,2008,1943,1,1,1,12,,
ID_52106,2008,1971,0,2,1,12,,
ID_52126,2008,1985,1,1,5,11,,3
ID_52130,2008,1965,0,1,5,12,,
ID_52136,2008,1953,1,2,1,12,,2
ID_52150,2008,1981,0,2,5,14,,3
ID_52165,2008,1961,0,3,4,12,,
ID_52181,2008,1957,0,1,5,20,,4
ID_52191,2008,1973,0,2,1,12,,
ID_52209,2008,1972,0,1,1,20,,4
ID_52218,2008,1975,0,2,1,12,53550,3
ID_52231,2008,1965,0,2,1,9,,3
ID_52233,2008,1964,1,1,1,12,,3
ID_52235,2008,1954,1,1,1,16,,2
ID_52237,2008,1972,1,1,1,12,,2
ID_52248,2008,1962,1,1,5,16,,
ID_52256,2008,1978,0,3,3,8,,
ID_52294,2008,1971,0,1,1,12,,
ID_52297,2008,1970,0,1,1,12,,2
ID_52308,2008,1949,1,1,1,12,,
ID_52314,2008,1982,1,3,5,12,,4
ID_52317,2008,1967,1,1,1,18,,
ID_52329,2008,1974,0,1,5,12,,3
ID_52364,2008,1957,1,1,1,13,,3
ID_52373,2008,1983,1,1,5,17,,3
ID_52391,2008,1959,1,1,3,11,,
ID_52421,2008,1970,0,1,1,15,,3
ID_52424,2008,1961,0,1,3,20,,3
ID_52442,2008,1964,0,3,1,13,,
ID_52447,2008,1938,0,3,1,12,,3
ID_52465,2008,1972,1,1,5,12,,
ID_52466,2008,1959,0,3,1,12,,
ID_52470,2008,1982,0,3,5,12,1071,2
ID_52493,2008,1962,1,1,4,16,,3
ID_52503,2008,1956,0,1,1,12,,4
ID_52511,2008,1968,1,1,3,10,,2
ID_52516,2008,1958,0,1,5,12,,2
ID_52536,2008,1948,0,2,1,13,,
ID_52589,2008,1978,1,1,1,14,,
ID_52599,2008,1954,0,1,1,10,,
ID_52606,2008,1955,0,1,1,12,,
ID_52634,2008,1944,0,1,1,12,,3
ID_52651,2008,1953,1,1,1,12,,
ID_52693,2008,1970,1,1,3,15,,4
ID_52694,2008,1961,1,2,1,14,,3
ID_52719,2008,1953,1,1,1,16,,3
ID_52729,2008,1960,1,1,5,14,,
ID_52744,2008,1942,0,1,1,12,,3
ID_52794,2008,1945,0,1,1,14,,4
ID_52812,2008,1973,1,1,1,13,,3
ID_52841,2008,1963,0,2,5,12,,3
ID_52873,2008,1955,1,1,1,11,,2
ID_52876,2008,1951,0,1,1,17,,3
ID_52888,2008,1954,0,1,1,12,,
ID_52957,2008,1974,0,1,3,15,64260,
ID_52965,2008,1981,1,1,1,16,,4
ID_52979,2008,1940,0,1,3,16,,
ID_53006,2008,1966,1,2,1,16,,4
ID_53013,2008,1953,1,1,1,16,,
ID_53044,2010,1979,0,3,5,16,42735,
ID_53049,2010,1970,0,2,5,6,,
ID_53084,2010,1986,0,1,5,17,,4
ID_53093,2010,1970,1,3,1,12,3367,
ID_53139,2010,1990,0,3,5,12,259,
ID_53194,2010,1942,0,3,1,20,34965,2
ID_53201,2010,1955,1,2,5,12,,3
ID_53212,2010,1986,0,1,5,17,3367,2
ID_53223,2010,1981,1,3,5,16,,
ID_53234,2010,1962,1,1,2,16,51800,4
ID_53244,2010,1968,1,2,5,20,42735,3
ID_53248,2010,1966,0,2,5,12,19425,
ID_53249,2010,1950,1,2,1,13,23310,3
ID_53290,2010,1966,1,1,1,12,23310,3
ID_53329,2010,1961,0,1,1,12,42735,
ID_53332,2010,1986,0,1,5,16,1036,
ID_53342,2010,1971,0,1,3,15,28490,
ID_53346,2010,1959,1,1,1,12,42735,
ID_53393,2010,1943,1,1,1,20,4662,
ID_53396,2010,1970,1,1,3,12,14245,
ID_53398,2010,1954,1,1,1,14,34965,
ID_53421,2010,1964,1,1,1,14,,4
ID_53453,2010,1965,0,1,5,12,,
ID_53454,2010,1948,0,2,3,16,34965,
ID_53463,2010,1981,0,3,1,9,4662,
ID_53507,2010,1983,1,3,1,16,34965,4
ID_53531,2010,1977,0,1,5,9,,
ID_53551,2010,1970,0,3,3,12,4662,
ID_53577,2010,1989,1,2,5,12,,
ID_53579,2010,1969,1,1,3,13,3367,1
ID_53610,2010,1977,0,3,5,11,16835,
ID_53626,2010,1987,1,1,4,11,1036,
ID_53629,2010,1948,1,1,3,16,19425,3
ID_53630,2010,1964,0,1,1,12,28490,
ID_53655,2010,1964,0,1,4,12,34965,3
ID_53661,2010,1956,0,1,2,12,34965,2
ID_53664,2010,1976,0,1,1,16,28490,4
ID_53666,2010,1968,0,1,3,14,51800,
ID_53722,2010,1972,1,1,5,16,34965,
ID_53740,2010,1983,1,1,5,16,34965,
ID_53765,2010,1966,0,1,3,14,51800,
ID_53785,2010,1956,0,1,1,20,,
ID_53792,2010,1974,0,3,5,16,34965,3
ID_53829,2010,1938,1,1,2,12,,3
ID_53851,2010,1951,0,1,1,18,28490,3
ID_53884,2010,1950,0,1,2,12,1036,
ID_53920,2010,1983,1,3,3,11,1036,
ID_53928,2010,1958,0,1,5,12,16835,
ID_53946,2010,1981,1,2,5,11,2331,3
ID_53995,2010,1951,1,1,3,16,34965,
ID_54051,2010,1952,1,1,5,16,19425,4
ID_54056,2010,1966,0,1,1,14,28490,4
ID_54059,2010,1971,0,1,1,16,28490,
ID_54060,2010,1951,0,1,1,13,34965,3
ID_54093,2010,1970,1,1,1,14,34965,
ID_54106,2010,1969,0,1,1,17,42735,4
ID_54108,2010,1964,1,1,3,16,34965,4
ID_54126,2010,1957,0,1,1,16,42735,3
ID_54135,2010,1979,0,3,1,17,28490,3
ID_54145,2010,1954,0,1,3,14,16835,4
ID_54151,2010,1943,0,1,1,12,,
ID_54175,2010,1960,1,1,3,9,,4
ID_54176,2010,1987,0,1,5,15,,3
ID_54231,2010,1982,1,1,1,12,,3
ID_54251,2010,1978,1,1,1,13,23310,4
ID_54252,2010,1966,1,1,1,16,23310,3
ID_54284,2010,1931,1,1,1,16,4662,2
ID_54287,2010,1972,1,2,3,14,14245,3
ID_54294,2010,1962,1,2,3,10,,2
ID_54304,2010,1978,1,1,5,13,,3
ID_54309,2010,1967,0,1,1,13,34965,3
ID_54362,2010,1946,0,1,3,18,14245,4
ID_54377,2010,1974,1,1,2,11,,3
ID_54384,2010,1984,0,1,1,9,14245,3
ID_54390,2010,1968,1,3,4,6,1036,2
ID_54405,2010,1961,1,1,1,6,3367,
ID_54436,2010,1977,1,1,3,20,34965,2
ID_54438,2010,1944,1,2,2,11,,
ID_54439,2010,1985,0,1,5,12,28490,4
ID_54443,2010,1984,0,1,1,12,34965,
ID_54477,2010,1981,0,1,3,11,19425,
ID_54478,2010,1966,1,1,1,12,,3
ID_54506,2010,1955,0,2,5,7,,3
ID_54515,2010,1979,1,1,1,12,14245,
ID_54536,2010,1971,1,1,3,16,34965,4
ID_54538,2010,1970,1,1,1,18,42735,4
ID_54554,2010,1965,0,1,5,12,,2
ID_54570,2010,1985,1,1,5,11,,3
ID_54577,2010,1973,1,3,5,12,1813,
ID_54578,2010,1971,0,1,5,12,,4
ID_54590,2010,1956,0,3,1,17,34965,
ID_54599,2010,1977,1,3,1,14,1036,3
ID_54619,2010,1979,0,3,1,13,34965,2
ID_54661,2010,1981,1,1,1,14,2849,4
ID_54692,2010,1951,1,1,3,15,28490,2
ID_54701,2010,1970,1,1,1,18,,3
ID_54719,2010,1959,0,1,3,12,23310,3
ID_54732,2010,1980,1,1,1,14,,3
ID_54736,2010,1973,0,1,5,12,14245,4
ID_54751,2010,1952,0,1,1,16,,
ID_54761,2010,1986,0,1,5,11,16835,2
ID_54768,2010,1943,1,1,5,9,2331,
ID_54788,2010,1934,0,1,2,12,259,
ID_54798,2010,1977,0,1,5,20,19425,3
ID_54801,2010,1952,1,2,1,18,42735,
ID_54837,2010,1970,1,1,3,14,34965,
ID_54838,2010,1974,1,1,1,13,1813,3
ID_54844,2010,1965,1,1,1,13,23310,3
ID_54845,2010,1971,0,1,3,12,23310,2
ID_54891,2010,1979,0,2,5,7,259,3
ID_54901,2010,1988,0,2,5,9,,
ID_54967,2010,1972,0,1,5,13,,3
ID_54982,2010,1960,0,1,1,12,,3
ID_54984,2010,1935,0,1,1,8,259,
ID_54996,2010,1957,1,1,1,17,28490,
ID_55015,2010,1943,0,1,1,14,23310,3
ID_55030,2010,1985,1,1,5,16,,3
ID_55051,2010,1985,0,1,5,16,,3
ID_55063,2010,1934,1,1,1,12,4662,2
ID_55064,2010,1940,0,1,1,12,19425,4
ID_55065,2010,1980,0,3,1,9,,4
